,rmse,time-linalgsolve,rmse_lsa,time-lsa,nn,len-train,len-train-lsa,dataset
86,492.9477657493953,0.49386104801669717,506.50761318011484,3.398809330887161,256,654,689,dem2180-duplicated-coords
87,395.2635707310675,1.8378226810600609,4442.227733105734,15.286794662941247,512,657,689,dem2180-duplicated-coords
88,4.962036174434138,0.10920640605036169,4.999255728820156,0.1404781909659505,4,662,689,dem2180-duplicated-coords
89,4.6215043035908865,0.10356854100245982,4.636443439510903,0.1352829539682716,8,663,689,dem2180-duplicated-coords
90,4.351961583203314,0.09994805499445647,4.337822442880514,0.14154971891548485,16,653,689,dem2180-duplicated-coords
91,4.275519010147042,0.10922031500376761,4.276861153294477,0.1849701040191576,32,654,689,dem2180-duplicated-coords
92,5.181104102492787,0.13899784395471215,5.1807959678881055,0.3690945589914918,64,659,689,dem2180-duplicated-coords
93,158.1617953973251,0.2038307290058583,51.40609469272532,1.0392516719875857,128,650,689,dem2180-duplicated-coords
94,214.7177241486572,0.4949854320148006,372.54852690670316,3.424950893037021,256,664,689,dem2180-duplicated-coords
95,330.3427838215146,1.8458260600455105,12134.520329702802,15.329733701073565,512,660,689,dem2180-duplicated-coords
96,4.859431801581469,0.10442887200042605,4.860826942663893,0.14877105492632836,4,655,689,dem2180-duplicated-coords
97,4.956743605778317,0.09971957199741155,4.97801794786817,0.1310475270729512,8,660,689,dem2180-duplicated-coords
98,4.196626290283079,0.09545207896735519,4.187476691337782,0.13658842199947685,16,656,689,dem2180-duplicated-coords
99,5.121168808869661,0.10899988992605358,5.123110691453087,0.1872212429298088,32,653,689,dem2180-duplicated-coords
100,3.9122270842810036,0.1382707009324804,3.913866645190255,0.3695023680338636,64,657,689,dem2180-duplicated-coords
101,9.19549176726815,0.20440007094293833,9.073165768602731,1.05559958005324,128,658,689,dem2180-duplicated-coords
102,1969.507094465541,0.4946632169885561,81.89166149605174,3.4054223709972575,256,659,689,dem2180-duplicated-coords
103,857.7262895733967,1.8500635270029306,3736.464246325829,16.453156011993997,512,655,689,dem2180-duplicated-coords
104,4.827635098829136,0.10575025691650808,4.834354010721417,0.1345524350181222,4,650,689,dem2180-duplicated-coords
105,4.5942934948818115,0.10076476202812046,4.59541748595443,0.13065954600460827,8,655,689,dem2180-duplicated-coords
106,4.724100470973882,0.09973243298009038,4.745216151210935,0.13691854604985565,16,656,689,dem2180-duplicated-coords
107,4.993063961237179,0.11084352305624634,4.992636433012679,0.1867460469948128,32,657,689,dem2180-duplicated-coords
108,4.638082445422044,0.13519946299493313,4.638854617522302,0.3659924860112369,64,670,689,dem2180-duplicated-coords
109,7.576212124331351,0.20397751196287572,8.443317438328547,1.0782189789460972,128,650,689,dem2180-duplicated-coords
110,272.5771354555827,0.5737998969852924,171.57351598838846,3.7379155040252954,256,664,689,dem2180-duplicated-coords
111,166832.59255282034,1.9226944020483643,1350.185719322893,16.41215608001221,512,654,689,dem2180-duplicated-coords
112,5.2331462881253765,0.1073750079376623,5.42377334186964,0.1354871920775622,4,649,689,dem2180-duplicated-coords
113,4.664783528385994,0.1016748599940911,4.62486451820294,0.1321076509775594,8,659,689,dem2180-duplicated-coords
114,4.713306485233926,0.10033614397980273,4.717095226382071,0.14131854695733637,16,651,689,dem2180-duplicated-coords
115,4.836572292609069,0.1102420809911564,4.838178408755431,0.18665985797997564,32,665,689,dem2180-duplicated-coords
116,4.205620282267143,0.1350915569346398,4.205599783936843,0.3682024460285902,64,659,689,dem2180-duplicated-coords
117,28.683125608790185,0.20392237498890609,31.04194881405186,1.1273910760646686,128,655,689,dem2180-duplicated-coords
118,143.7450441711135,0.4963819340337068,1543.7697950321838,3.8241934549296275,256,659,689,dem2180-duplicated-coords
119,468.27056950251654,1.9745626390213147,5399.56100288944,15.771408554981463,512,647,689,dem2180-duplicated-coords
120,4.72803509870074,0.10864681203383952,4.768918009068857,0.13753794401418418,4,664,689,dem2180-duplicated-coords
121,4.681720644619793,0.10258490999694914,4.670971433323085,0.1350209569791332,8,654,689,dem2180-duplicated-coords
122,3.986905528535793,0.10040390898939222,3.978939723014388,0.14233845891430974,16,657,689,dem2180-duplicated-coords
123,4.737493779197418,0.10872147197369486,4.7448953954734385,0.18486865295562893,32,653,689,dem2180-duplicated-coords
124,4.182142254226356,0.13538240897469223,4.182256207416262,0.3767791899153963,64,671,689,dem2180-duplicated-coords
125,5.915319555625263,0.20568079501390457,11.339286830748149,1.0995662399800494,128,653,689,dem2180-duplicated-coords
126,822.9420917672481,0.5261349370703101,3964.04363554363,3.7753728649113327,256,659,689,dem2180-duplicated-coords
127,622.1874880252553,1.878487113979645,1055.543651216528,16.166625067940913,512,659,689,dem2180-duplicated-coords
128,5.174210411337255,0.10729557101149112,5.1566697089004085,0.1366966450586915,4,659,689,dem2180-duplicated-coords
129,5.466888481160546,0.10233090491965413,5.479165235335879,0.13298578292597085,8,662,689,dem2180-duplicated-coords
130,4.348003440479125,0.09873382397927344,4.355915300529709,0.15398565703071654,16,659,689,dem2180-duplicated-coords
131,4.7978493488381755,0.12067718605976552,4.797783873314336,0.20073376595973969,32,652,689,dem2180-duplicated-coords
132,5.044749534375163,0.1405397990019992,5.045626767704507,0.3776971580227837,64,658,689,dem2180-duplicated-coords
133,12.976783562482375,0.21385533909779042,24.182628066837253,1.1017196839675307,128,662,689,dem2180-duplicated-coords
