,rmse,time-linalgsolve,rmse_lsa,time-lsa,nn,dataset
39,0.5771450711992312,0.017145139994681813,0.5771450711992293,0.026632681998307817,64,meuse
40,0.6242256933941457,0.01980350899975747,0.6242256933941458,0.022559175005881116,4,meuse
41,0.7338553705467078,0.016486733002238907,0.7338553705467094,0.02326167799765244,8,meuse
42,0.6051104463723727,0.01642575800360646,0.6051104463723711,0.025893527010339312,16,meuse
43,0.5450901531400636,0.01906598499044776,0.5450901531400643,0.026933230998110957,32,meuse
44,0.702472532925313,0.017043363011907786,0.7024725329253134,0.025972746007028036,64,meuse
45,0.6473134799578955,0.01666772000316996,0.6473134799578957,0.021580482003628276,4,meuse
46,0.6760520472939436,0.017755253007635474,0.6760520472939424,0.02282580999599304,8,meuse
47,0.7494528616707505,0.017446344005293213,0.7494528616707591,0.026427534001413733,16,meuse
48,0.6211232791742319,0.016828492007334717,0.6211232791742309,0.02471085100842174,32,meuse
49,0.7170604904843739,0.017576216996531002,0.7170604904843736,0.027119441001559608,64,meuse
50,0.7566227388994842,0.018443100998410955,0.7566227388994844,0.02364743300131522,4,meuse
51,0.768365466421159,0.016533541987882927,0.7683654664211585,0.023064861001330428,8,meuse
52,0.599903102305231,0.017148058002931066,0.599903102305232,0.02692851900064852,16,meuse
53,0.784350467391764,0.017486819997429848,0.7843504673917625,0.026193632002105005,32,meuse
54,0.6289446181508793,0.017642923994571902,0.6289446181508783,0.025985875996411778,64,meuse
55,0.7767706458287523,0.018367461991147138,0.7767706458287527,0.027428482004324906,4,meuse
56,0.6618464759887693,0.016386570991016924,0.6618464759887693,0.021651978997397237,8,meuse
57,0.6318372352500564,0.017400333992554806,0.6318372352500563,0.024078423011815175,16,meuse
58,0.7328680867346803,0.017136578011559322,0.7328680867346812,0.026679881993914023,32,meuse
59,0.6598067996224635,0.01766051100275945,0.6598067996224625,0.0243713910022052,64,meuse
60,0.8130321266294755,0.016375929000787437,0.8130321266294757,0.02291076300025452,4,meuse
61,0.7580846458673449,0.017583082997589372,0.7580846458673447,0.022430202006944455,8,meuse
62,0.7779106623091887,0.01710119700874202,0.7779106623091887,0.024551709997467697,16,meuse
63,0.7629846933848324,0.01707804099714849,0.7629846933848328,0.024943883006926626,32,meuse
64,0.7511044495040745,0.017137886010459624,0.7511044495040722,0.025207963000866584,64,meuse
65,0.6364380746952499,0.016631021004286595,0.6364380746952508,0.02151601000514347,4,meuse
66,0.8512946163183178,0.01642880999133922,0.8512946163183178,0.021958102995995432,8,meuse
67,0.6207720524251148,0.01689560200611595,0.6207720524251162,0.02622390400210861,16,meuse
68,0.6753460798069988,0.017116592003731057,0.675346079807001,0.02398277001339011,32,meuse
69,0.6635727370185984,0.017263740999624133,0.6635727370185989,0.02480527901207097,64,meuse
70,0.7462953034566293,0.01673982699867338,0.746295303456629,0.021735096990596503,4,meuse
71,0.6792745369778879,0.016401737011619844,0.6792745369778875,0.02303975100221578,8,meuse
72,0.6386876622872444,0.017044528998667374,0.638687662287244,0.025548736011842266,16,meuse
73,0.686098199302157,0.01734245200350415,0.6860981993021561,0.025789913997869007,32,meuse
74,0.7023050646009574,0.0171905860042898,0.7023050646009569,0.025515004992485046,64,meuse
75,0.7930365391408506,0.01617744601389859,0.7930365391408511,0.023034885001834482,4,meuse
76,0.5510528643226171,0.015813659003470093,0.5510528643226169,0.02371538600709755,8,meuse
77,0.5354507208603886,0.018081526999594644,0.5354507208603887,0.02597771299770102,16,meuse
78,0.63728629463196,0.01703241099312436,0.6372862946319577,0.025506417005090043,32,meuse
79,0.5126699050886598,0.01750452400301583,0.5126699050886491,0.02494080999167636,64,meuse
80,0.6741339056835212,0.01664428699587006,0.6741339056835208,0.022756819002097473,4,meuse
81,0.7215570195698262,0.016633202991215512,0.7215570195698278,0.023612902994500473,8,meuse
82,0.5966353312670327,0.01814790299977176,0.5966353312670328,0.024526662004063837,16,meuse
83,0.6757497003278854,0.017235385996173136,0.6757497003278865,0.024737699000979774,32,meuse
84,0.6762627238505202,0.01703188799729105,0.6762627238505217,0.025764242993318476,64,meuse
85,0.805709804824209,0.018169767994550057,0.8057098048242078,0.022704821996740066,4,meuse
86,0.7265118961871536,0.01671803199860733,0.7265118961871532,0.02309291200072039,8,meuse
