,rmse,time-linalgsolve,rmse_lsa,time-lsa,nn,dataset
190,729.6461357687883,0.10873314703349024,729.6461359017446,0.778465116978623,256,dem2180
191,814.4234254768301,0.40909457101952285,814.4234260407881,3.309574887040071,512,dem2180
192,3.8712825329859326,0.029102840926498175,3.8712825329859317,0.036537620006129146,4,dem2180
193,5.62287707144137,0.028913034941069782,5.622877071441366,0.03603184095118195,8,dem2180
194,5.539637580571248,0.029695166973397136,5.539637580571262,0.04079196206294,16,dem2180
195,5.151332212202047,0.03223537909798324,5.151332212202061,0.05108430900145322,32,dem2180
196,4.334213864258373,0.03898802993353456,4.334213864258309,0.09469867497682571,64,dem2180
197,50.40088418545146,0.05384765693452209,50.400884185937294,0.24009351304266602,128,dem2180
198,249.0034072219578,0.10896690003573895,249.0034072261606,0.7581356420414522,256,dem2180
199,253.61230003691355,0.3954606669722125,253.61230004985566,3.273578959982842,512,dem2180
200,4.4424885972688335,0.02851202606689185,4.442488597268833,0.035777937970124185,4,dem2180
201,4.825999944803217,0.029152114992029965,4.825999944803222,0.03671829798258841,8,dem2180
202,5.015254600784955,0.029847085941582918,5.015254600784954,0.0408211249159649,16,dem2180
203,4.455334332790899,0.03255331807304174,4.455334332790892,0.050331502920016646,32,dem2180
204,3.6398470953381805,0.03811841504648328,3.6398470953381126,0.09387546102516353,64,dem2180
205,13.527842610016057,0.05791140894871205,13.527842610270264,0.2491575269959867,128,dem2180
206,132.86386416617395,0.12675493396818638,132.86386416702373,0.8258972869953141,256,dem2180
207,345.2791477889558,0.3985965179745108,345.2791478586371,3.2745822420110926,512,dem2180
208,4.0402317432322,0.028523967950604856,4.040231743232206,0.03502472001127899,4,dem2180
209,4.573765821502704,0.02956278109923005,4.573765821502704,0.0363019130891189,8,dem2180
210,4.772971070101542,0.0312579459277913,4.7729710701015575,0.03975813090801239,16,dem2180
211,4.83877430561709,0.03163390699774027,4.838774305617087,0.05068850901443511,32,dem2180
